accoa	C00024
C04268	C04268
akg	C00026
C11907	C11907
glu-L	C00025
C03187	C03187
nadp	C00006
C00688	C00688
nadph	C00005
h	C00080
C03319	C03319
nadp	C00006
C00688	C00688
nadph	C00005
h	C00080
C00689	C00689
h2o	C00001
tre	C01083
pi	C00009
C00046	C00046
pi	C00009
C00046	C00046
gdp	C00035
C00046	C00046
pi	C00009
C00046	C00046
udp	C00015
C07649	C07649
nadph	C00005
h	C00080
C16630	C16630
nadp	C00006
C16630	C16630
h2o	C00001
C16631	C16631
C12650	C12650
h2o	C00001
C16635	C16635
C16834	C16834
co2	C00011
C16635	C16635
h2o	C00001
C12739	C12739
nh4	C00014
C12739	C12739
pi	C00009
C07649	C07649
C16637	C16637
C02661	C02661
h2o	C00001
fald	C00067
C01324	C01324
C00698	C00698
h	C00080
C06481	C06481
atp	C00002
C16638	C16638
adp	C00008
gtp	C00044
oaa	C00036
gdp	C00035
pep	C00074
co2	C00011
gtp	C00044
pyr	C00022
gdp	C00035
pep	C00074
gtp	C00044
succ	C00042
coa	C00010
gdp	C00035
pi	C00009
succoa	C00091
atp	C00002
C00046	C00046
ppi	C00013
C00046	C00046
gtp	C00044
C00942	C00942
ppi	C00013
C00046	C00046
pi	C00009
C00046	C00046
adp	C00008
atp	C00002
C00046	C00046
amp	C00020
ppi	C00013
C02073	C02073
G00293	G00293
h2o	C00001
glc-D	C00031
G10508	G10508
h2o	C00001
C02336	C02336
C00668	C00668
G00278	G00278
h2o	C00001
G00501	G00501
fru	C00095
G00249	G00249
h2o	C00001
G01275	G01275
fru	C00095
G00546	G00546
h2o	C00001
G00459	G00459
glc-D	C00031
G00459	G00459
h2o	C00001
G00318	G00318
glc-D	C00031
G00318	G00318
h2o	C00001
G00289	G00289
glc-D	C00031
G00289	G00289
h2o	C00001
glc-D	C00031
C02557	C02557
malcoa	C00083
nadph	C00005
h	C00080
C11997	C11997
coa	C00010
co2	C00011
h2o	C00001
nadp	C00006
C02557	C02557
malcoa	C00083
nadph	C00005
h	C00080
C11993	C11993
coa	C00010
co2	C00011
h2o	C00001
nadp	C00006
G01967	G01967
h2o	C00001
G00546	G00546
glc-D	C00031
G01455	G01455
h2o	C00001
G01967	G01967
glc-D	C00031
C15586	C15586
h2o	C00001
C15587	C15587
rib-D	C00121
3ig3p	C03506
C00463	C00463
g3p	C00118
actn-R	C00466
nad	C00003
C00741	C00741
nadh	C00004
h	C00080
actn-R	C00466
r5p	C00117
acald	C00084
C04359	C04359
C03046	C03046
nad	C00003
actn-R	C00466
nadh	C00004
h	C00080
C02537	C02537
nad	C00003
C00468	C00468
nadh	C00004
h	C00080
C02537	C02537
nadp	C00006
C00468	C00468
nadph	C00005
h	C00080
C02723	C02723
o2	C00007
h2o	C00001
C10974	C10974
h2o2	C00027
nh4	C00014
C19797	C19797
C00030	C00030
o2	C00007
C19798	C19798
C00028	C00028
h2o	C00001
udpg	C00029
C01335	C01335
udp	C00015
C01798	C01798
o2	C00007
tyr-L	C00082
C00355	C00355
cys-L	C00097
C01326	C01326
h2s	C00283
C02512	C02512
C01322	C01322
gthrd	C00051
C00462	C00462
C02320	C02320
C19802	C19802
h2o	C00001
C06395	C06395
C00140	C00140
C05434	C05434
C16291	C16291
C02094	C02094
C16340	C16340
C16074	C16074
h2o	C00001
C02505	C02505
C16074	C16074
h2o	C00001
C07086	C07086
nh4	C00014
C05435	C05435
C15935	C15935
C01312	C01312
nadp	C00006
C04835	C04835
nadph	C00005
h	C00080
C05433	C05433
o2	C00007
C00030	C00030
C15981	C15981
C00028	C00028
h2o	C00001
C15981	C15981
nadh	C00004
h	C00080
o2	C00007
C08601	C08601
nad	C00003
h2o	C00001
C01312	C01312
h2o	C00001
C05961	C05961
C16340	C16340
C15943	C15943
C00157	C00157
h2o	C00001
C04230	C04230
C06427	C06427
hmbil	C01024
C05766	C05766
h2o	C00001
C01025	C01025
gthrd	C00051
C01356	C01356
gthox	C00127
h2o	C00001
C01020	C01020
C00138	C00138
C04226	C04226
C00139	C00139
hmbil	C01024
uppg3	C01051
h2o	C00001
C02475	C02475
h2o	C00001
C00069	C00069
C01019	C01019
C01019	C01019
C01721	C01721
atp	C00002
C01019	C01019
adp	C00008
C02985	C02985
C19804	C19804
h2o	C00001
C19803	C19803
C00140	C00140
accoa	C00024
C01028	C01028
coa	C00010
C03955	C03955
2mbcoa	C01033
C04253	C04253
2mb2coa	C03345
C04570	C04570
h	C00080
lac-L	C00186
lac-D	C00256
C00187	C00187
nad	C00003
C01164	C01164
nadh	C00004
h	C00080
C00187	C00187
o2	C00007
nadph	C00005
h	C00080
C15992	C15992
nadp	C00006
h2o	C00001
C00187	C00187
o2	C00007
nadph	C00005
h	C00080
C05418	C05418
nadp	C00006
h2o	C00001
C00187	C00187
o2	C00007
h	C00080
C00662	C00662
C05500	C05500
h2o	C00001
C00667	C00667
C02882	C02882
h2o	C00001
C01336	C01336
nh4	C00014
pyr	C00022
C05422	C05422
gthrd	C00051
gthox	C00127
C00072	C00072
C01420	C01420
gthrd	C00051
gthox	C00127
C00736	C00736
ficytc	C00125
no2	C00088
h2o	C00001
C00244	C00244
focytc	C00126
h	C00080
C00187	C00187
o2	C00007
C00599	C00599
h2o2	C00027
C05401	C05401
h2o	C00001
C00124	C00124
C00116	C00116
C05796	C05796
h2o	C00001
C00124	C00124
C05796	C05796
C00492	C00492
h2o	C00001
C00124	C00124
C00089	C00089
C00243	C00243
h2o	C00001
glc-D	C00031
C00124	C00124
C05402	C05402
h2o	C00001
C00124	C00124
glc-D	C00031
actp	C00227
nh4	C00014
trdox	C00343
h2o	C00001
gly	C00037
pi	C00009
trdrd	C00342
C20681	C20681
nadph	C00005
o2	C00007
h	C00080
C20700	C20700
C20701	C20701
nadp	C00006
h2o	C00001
C03203	C03203
nadph	C00005
h	C00080
o2	C00007
C03012	C03012
nadp	C00006
h2o	C00001
co2	C00011
C19944	C19944
C01847	C01847
o2	C00007
C04793	C04793
fmn	C00061
h2o	C00001
h2s	C00283
C00139	C00139
h2o	C00001
so3	C00094
C00138	C00138
h	C00080
h2s	C00283
nadp	C00006
h2o	C00001
so3	C00094
nadph	C00005
h	C00080
atp	C00002
dpcoa	C00882
C19771	C19771
ade	C00147
udpgal	C00052
glyc3p	C00093
udp	C00015
C04641	C04641
C01595	C01595
o2	C00007
C19937	C19937
glyc3p	C00093
C00040	C00040
C00681	C00681
coa	C00010
glyc3p	C00093
glc-D	C00031
C00116	C00116
g6p	C00092
C03120	C03120
h2o	C00001
C00069	C00069
glyc3p	C00093
ctp	C00063
glyc3p	C00093
ppi	C00013
C00513	C00513
C00513	C00513
h2o	C00001
cmp	C00055
glyc3p	C00093
udpgal	C00052
glyc3p	C00093
udp	C00015
C04703	C04703
uacgam	C00043
C06395	C06395
udp	C00015
C19802	C19802
uacgam	C00043
C19803	C19803
udp	C00015
C19804	C19804
C20684	C20684
C01822	C01822
amp	C00020
C20699	C20699
amet	C00019
C10193	C10193
ahcys	C00021
C19807	C19807
amet	C00019
C08491	C08491
ahcys	C00021
C11512	C11512
C11511	C11511
oaa	C00036
nh4	C00014
amet	C00019
C07349	C07349
ahcys	C00021
C02079	C02079
amet	C00019
C07295	C07295
ahcys	C00021
C07308	C07308
amet	C00019
arsni	C06697
ahcys	C00021
C07294	C07294
amet	C00019
C07098	C07098
ahcys	C00021
C11510	C11510
C06790	C06790
C00698	C00698
C00028	C00028
C06789	C06789
C00030	C00030
arsni	C06697
C00028	C00028
C11215	C11215
C00030	C00030
arsni	C06697
h2o	C00001
C05357	C05357
C11215	C11215
C05358	C05358
h	C00080
C03758	C03758
C01852	C01852
C07304	C07304
h2o	C00001
C00779	C00779
C01173	C01173
h2o	C00001
C00779	C00779
nadp	C00006
C04033	C04033
nadph	C00005
h	C00080
C00778	C00778
C00205	C00205
C05914	C05914
C00778	C00778
C02110	C02110
atp	C00002
C00778	C00778
adp	C00008
C02456	C02456
C00777	C00777
udpglcur	C00167
C11061	C11061
udp	C00015
C00774	C00774
h2o	C00001
C01744	C01744
C02183	C02183
C00780	C00780
o2	C00007
C05647	C05647
C00780	C00780
h2o	C00001
o2	C00007
C05634	C05634
nh4	C00014
h2o2	C00027
C00406	C00406
C18218	C18218
coa	C00010
C18217	C18217
C15532	C15532
h2o	C00001
ac	C00033
citr-L	C00327
C14220	C14220
C18216	C18216
C18216	C18216
h2o	C00001
4hbz	C00156
C00530	C00530
C14298	C14298
C18215	C18215
C18215	C18215
C14220	C14220
fdp	C00354
3pg	C00197
C20536	C20536
C20542	C20542
C20530	C20530
o2	C00007
nadph	C00005
h	C00080
C20536	C20536
nadp	C00006
h2o	C00001
C11881	C11881
C18219	C18219
C18219	C18219
C18220	C18220
C02105	C02105
amet	C00019
C17592	C17592
ahcys	C00021
acald	C00084
coa	C00010
nad	C00003
accoa	C00024
nadh	C00004
h	C00080
atp	C00002
ac	C00033
coa	C00010
adp	C00008
accoa	C00024
pi	C00009
C06070	C06070
C11636	C11636
pyr	C00022
acald	C00084
co2	C00011
C15607	C15607
h2o	C00001
maln	C00383
urea	C00086
C06010	C06010
co2	C00011
pyr	C00022
accoa	C00024
h2o	C00001
coa	C00010
ac	C00033
ser-L	C00065
pyr	C00022
nh4	C00014
ser-D	C00740
pyr	C00022
nh4	C00014
C00716	C00716
pyr	C00022
nh4	C00014
C04377	C04377
nadp	C00006
C04330	C04330
nadph	C00005
C01217	C01217
fald	C00067
C04377	C04377
h2o	C00001
C16424	C16424
C03024	C03024
o2	C00007
C16428	C16428
C03161	C03161
h2o	C00001
dmpp	C00235
adp	C00008
C16426	C16426
ppi	C00013
dmpp	C00235
atp	C00002
C16424	C16424
ppi	C00013
C06231	C06231
akg	C00026
o2	C00007
C16432	C16432
succ	C00042
co2	C00011
gtp	C00044
C16463	C16463
ppi	C00013
C00818	C00818
C03921	C03921
h2o	C00001
C04713	C04713
C03024	C03024
o2	C00007
C16430	C16430
C03161	C03161
h2o	C00001
C16426	C16426
C03024	C03024
o2	C00007
C16429	C16429
C03161	C03161
h2o	C00001
C17562	C17562
amet	C00019
C00399	C00399
ahcys	C00021
alatrna	C00886
C17550	C17550
trnaala	C01635
C17549	C17549
C00582	C00582
o2	C00007
nadph	C00005
h	C00080
C20062	C20062
h2o	C00001
nadp	C00006
G10616	G10616
G00111	G00111
G10621	G10621
G00112	G00112
C19945	C19945
coa	C00010
C14144	C14144
accoa	C00024
C11902	C11902
C18224	C18224
ppi	C00013
C01694	C01694
nadp	C00006
C05440	C05440
nadph	C00005
h	C00080
C11354	C11354
h2o	C00001
C06762	C06762
C19975	C19975
h2o	C00001
C19946	C19946
C03057	C03057
nad	C00003
h2o	C00001
C01606	C01606
nadh	C00004
h	C00080
C11425	C11425
C11426	C11426
G10609	G10609
G00031	G00031
G10619	G10619
G00032	G00032
C06098	C06098
nadph	C00005
h	C00080
o2	C00007
C08579	C08579
nadp	C00006
h2o	C00001
C09762	C09762
nadph	C00005
h	C00080
o2	C00007
C01592	C01592
nadp	C00006
h2o	C00001
C15510	C15510
nadph	C00005
h	C00080
o2	C00007
C01701	C01701
nadp	C00006
h2o	C00001
s7p	C05382
C07836	C07836
C15509	C15509
nadph	C00005
h	C00080
o2	C00007
C10422	C10422
nadp	C00006
h2o	C00001
C11505	C11505
nadh	C00004
h	C00080
o2	C00007
C15508	C15508
nad	C00003
h2o	C00001
C06479	C06479
nadph	C00005
h	C00080
o2	C00007
C15507	C15507
nadp	C00006
h2o	C00001
C06479	C06479
nadph	C00005
h	C00080
o2	C00007
C15506	C15506
nadp	C00006
h2o	C00001
C15505	C15505
nadph	C00005
h	C00080
o2	C00007
C03434	C03434
nadp	C00006
h2o	C00001
atp	C00002
C07838	C07838
ppi	C00013
adphep-D,D	C06397
C07501	C07501
nadph	C00005
h	C00080
o2	C00007
C16584	C16584
nadp	C00006
h2o	C00001
C03194	C03194
nad	C00003
C01888	C01888
nadh	C00004
h	C00080
C11735	C11735
h2o	C00001
o2	C00007
glx	C00048
C00797	C00797
h2o2	C00027
C11004	C11004
C16571	C16571
C00040	C00040
C01885	C01885
coa	C00010
C00641	C00641
atp	C00002
C15590	C15590
adp	C00008
C03849	C03849
C00605	C00605
C01885	C01885
coa	C00010
C00641	C00641
C01880	C01880
h2o	C00001
C06103	C06103
C16075	C16075
cys-L	C00097
nadph	C00005
o2	C00007
h	C00080
C17237	C17237
nadp	C00006
h2o	C00001
C02956	C02956
nadp	C00006
C01881	C01881
nadph	C00005
h	C00080
amet	C00019
C20445	C20445
ahcys	C00021
C03944	C03944
C19676	C19676
nadp	C00006
C19677	C19677
nadph	C00005
h	C00080
C07073	C07073
h2o	C00001
C11004	C11004
C16647	C16647
C00956	C00956
akg	C00026
C00322	C00322
glu-L	C00025
C00322	C00322
nh4	C00014
nadp	C00006
C02220	C02220
nadph	C00005
h	C00080
h2o	C00001
C00322	C00322
nh4	C00014
nad	C00003
C02220	C02220
nadh	C00004
h	C00080
h2o	C00001
C05533	C05533
C00322	C00322
co2	C00011
C05662	C05662
nad	C00003
C00322	C00322
co2	C00011
nadh	C00004
h	C00080
C00322	C00322
coa	C00010
nad	C00003
glutcoa	C00527
co2	C00011
nadh	C00004
h	C00080
C00322	C00322
nadh	C00004
h	C00080
C02360	C02360
nad	C00003
tsul	C00320
cyan	C00177
so3	C00094
tcynt	C01755
C01861	C01861
h2o	C00001
tsul	C00320
so4	C00059
C09614	C09614
akg	C00026
o2	C00007
C01378	C01378
succ	C00042
co2	C00011
C09762	C09762
akg	C00026
o2	C00007
C09751	C09751
succ	C00042
co2	C00011
C08578	C08578
C09614	C09614
C08650	C08650
C08578	C08578
C09827	C09827
akg	C00026
o2	C00007
C09826	C09826
succ	C00042
co2	C00011
C16405	C16405
C09756	C09756
C15525	C15525
C05631	C05631
C16404	C16404
C09827	C09827
C03025	C03025
C00139	C00139
C00205	C00205
C03162	C03162
C00138	C00138
C07501	C07501
nadph	C00005
h	C00080
o2	C00007
C16582	C16582
nadp	C00006
h2o	C00001
C09736	C09736
nadp	C00006
C01378	C01378
nadph	C00005
h	C00080
C16415	C16415
nadp	C00006
C09751	C09751
nadph	C00005
h	C00080
C15799	C15799
C15800	C15800
atp	C00002
C01152	C01152
ala-B	C00099
amp	C00020
ppi	C00013
C01262	C01262
C01149	C01149
gly	C00037
C01259	C01259
C01149	C01149
nad	C00003
h2o	C00001
C01181	C01181
nadh	C00004
h	C00080
C01147	C01147
o2	C00007
nadph	C00005
h	C00080
C03241	C03241
nadp	C00006
h2o	C00001
C03189	C03189
h2o	C00001
C00116	C00116
pi	C00009
C05610	C05610
nad	C00003
h2o	C00001
C00482	C00482
nadh	C00004
h	C00080
C01494	C01494
nadph	C00005
h	C00080
o2	C00007
C05619	C05619
nadp	C00006
h2o	C00001
C12205	C12205
C15807	C15807
C05610	C05610
nadp	C00006
h2o	C00001
C00482	C00482
nadph	C00005
h	C00080
C01789	C01789
o2	C00007
nadph	C00005
C15795	C15795
nadp	C00006
h2o	C00001
C15791	C15791
C15792	C15792
pap	C00053
C01155	C01155
C00054	C00054
C03897	C03897
C01262	C01262
h2o	C00001
ala-B	C00099
C01152	C01152
C19973	C19973
h2o	C00001
C19974	C19974
frdp	C00448
C20163	C20163
ppi	C00013
C04375	C04375
h2o	C00001
C01239	C01239
C02871	C02871
frdp	C00448
h2o	C00001
C20172	C20172
ppi	C00013
dcdp	C00705
h2o	C00001
dcmp	C00239
pi	C00009
atp	C00002
dcyt	C00881
adp	C00008
dcmp	C00239
atp	C00002
dcmp	C00239
adp	C00008
dcdp	C00705
atp	C00002
dcmp	C00239
adp	C00008
dcdp	C00705
dcmp	C00239
h2o	C00001
dcyt	C00881
pi	C00009
dcmp	C00239
h2o	C00001
dcyt	C00881
pi	C00009
dcmp	C00239
h2o	C00001
dump	C00365
nh4	C00014
13dpg	C00236
C01159	C01159
13dpg	C00236
g1p	C00103
3pg	C00197
C01231	C01231
malcoa	C00083
C00525	C00525
coa	C00010
C03414	C03414
C00524	C00524
C02248	C02248
pheme	C00032
accoa	C00024
C00525	C00525
coa	C00010
C03137	C03137
duri	C00526
akg	C00026
o2	C00007
C02674	C02674
ura	C00106
succ	C00042
co2	C00011
glutcoa	C00527
fad	C00016
fadh2	C01352
butd2coa	C00877
co2	C00011
mlthf	C00143
h2o	C00001
dcmp	C00239
thf	C00101
C03997	C03997
dctp	C00458
h2o	C00001
dcmp	C00239
ppi	C00013
C06109	C06109
nadph	C00005
C06110	C06110
nadp	C00006
h	C00080
malACP	C01209
acACP	C03939
co2	C00011
C06102	C06102
C06105	C06105
h2o	C00001
C00226	C00226
C05357	C05357
C00071	C00071
C05358	C05358
h	C00080
C06129	C06129
C00325	C00325
C06132	C06132
gdp	C00035
C06130	C06130
udp	C00015
C06131	C06131
udpgal	C00052
C00609	C00609
C00229	C00229
nadp	C00006
C20683	C20683
nadph	C00005
h	C00080
pap	C00053
C06126	C06126
C00054	C00054
C06127	C06127
frdp	C00448
C20173	C20173
ppi	C00013
C12138	C12138
C12140	C12140
C06131	C06131
uacgala	C00203
C06132	C06132
udp	C00015
uacgala	C00203
C06133	C06133
udp	C00015
C06134	C06134
C05911	C05911
akg	C00026
o2	C00007
C10192	C10192
succ	C00042
co2	C00011
h2o	C00001
C12383	C12383
C11923	C11923
C12384	C12384
dtdp	C00363
C12384	C12384
C12446	C12446
C12385	C12385
dtdp	C00363
C12371	C12371
C12380	C12380
C12382	C12382
amet	C00019
C12383	C12383
ahcys	C00021
C12369	C12369
C12379	C12379
C12369	C12369
C12378	C12378
C12368	C12368
C12376	C12376
C12369	C12369
C12377	C12377
C00509	C00509
C06563	C06563
C12385	C12385
C12444	C12444
C12386	C12386
dtdp	C00363
C12386	C12386
amet	C00019
C12387	C12387
ahcys	C00021
amet	C00019
C00388	C00388
ahcys	C00021
C05127	C05127
C00389	C00389
o2	C00007
C04524	C04524
C00237	C00237
amet	C00019
C00389	C00389
ahcys	C00021
C04443	C04443
C00388	C00388
o2	C00007
h2o	C00001
C05130	C05130
nh4	C00014
h2o2	C00027
C00388	C00388
accoa	C00024
C05135	C05135
coa	C00010
C15673	C15673
nadp	C00006
C02780	C02780
nadph	C00005
h	C00080
udpg	C00029
C00389	C00389
udp	C00015
C05623	C05623
pap	C00053
C00389	C00389
C00054	C00054
C00616	C00616
C00219	C00219
o2	C00007
C05956	C05956
C00219	C00219
o2	C00007
C05966	C05966
C00219	C00219
o2	C00007
C05356	C05356
C00219	C00219
o2	C00007
C04822	C04822
C00219	C00219
o2	C00007
C05965	C05965
C00219	C00219
C00030	C00030
o2	C00007
C00427	C00427
C00028	C00028
h2o	C00001
atp	C00002
C00219	C00219
coa	C00010
amp	C00020
ppi	C00013
C02249	C02249
frdp	C00448
C20179	C20179
ppi	C00013
C00651	C00651
C06035	C06035
ctp	C00063
C04006	C04006
ppi	C00013
C19794	C19794
C19787	C19787
pi	C00009
hxan	C00262
5mdr1p	C04188
C00096	C00096
C19791	C19791
gdp	C00035
C19793	C19793
C00096	C00096
glyc-R	C00258
gdp	C00035
C11544	C11544
adpglc	C00498
glyc-R	C00258
C19792	C19792
adp	C00008
C19791	C19791
h2o	C00001
C19792	C19792
pi	C00009
C15541	C15541
3pg	C00197
C00454	C00454
C19791	C19791
C19790	C19790
nad	C00003
C00176	C00176
nadh	C00004
h	C00080
C19788	C19788
h2o	C00001
C19789	C19789
nh4	C00014
5mta	C00170
h2o	C00001
C19787	C19787
nh4	C00014
C17962	C17962
accoa	C00024
C17949	C17949
coa	C00010
C14082	C14082
o2	C00007
nadh	C00004
h	C00080
C14083	C14083
nad	C00003
C14119	C14119
coa	C00010
C14120	C14120
succoa	C00091
3hhpp	C06368
accoa	C00024
h2o	C00001
C17947	C17947
coa	C00010
C14098	C14098
fum	C00122
C14115	C14115
C14101	C14101
fadh2	C01352
o2	C00007
C03203	C03203
fad	C00016
h2o	C00001
C14114	C14114
C14111	C14111
C14111	C14111
C14112	C14112
C14118	C14118
C14119	C14119
h	C00080
C14117	C14117
h2o	C00001
C14118	C14118
C14116	C14116
C14117	C14117
h	C00080
C14115	C14115
succoa	C00091
C14116	C14116
succ	C00042
frdp	C00448
C20180	C20180
ppi	C00013
C17949	C17949
ala-L	C00041
atp	C00002
h2o	C00001
C17950	C17950
amp	C00020
ppi	C00013
C17952	C17952
h2o	C00001
C05042	C05042
ac	C00033
C17948	C17948
C17962	C17962
C17951	C17951
h2o	C00001
C06457	C06457
ac	C00033
frdp	C00448
h2o	C00001
C20181	C20181
ppi	C00013
C03808	C03808
h2o	C00001
C02601	C02601
pi	C00009
C02593	C02593
C02038	C02038
coa	C00010
C03881	C03881
C02593	C02593
accoa	C00024
coa	C00010
C05259	C05259
C02593	C02593
fad	C00016
C05273	C05273
fadh2	C01352
C02625	C02625
o2	C00007
nadph	C00005
h	C00080
C02933	C02933
nadp	C00006
h2o	C00001
udpg	C00029
C02616	C02616
udp	C00015
C02616	C02616
C02612	C02612
co2	C00011
C06033	C06033
h2o	C00001
C02611	C02611
C01746	C01746
coa	C00010
C03882	C03882
C02247	C02247
o2	C00007
nadph	C00005
h	C00080
C05165	C05165
h2o	C00001
nadp	C00006
C02247	C02247
o2	C00007
nadh	C00004
h	C00080
C05165	C05165
h2o	C00001
nad	C00003
frdp	C00448
C20182	C20182
ppi	C00013
C20397	C20397
o2	C00007
C00138	C00138
h	C00080
C20407	C20407
C00139	C00139
h2o	C00001
C20408	C20408
nad	C00003
C20409	C20409
nadh	C00004
h	C00080
C20406	C20406
o2	C00007
C10784	C10784
h2o2	C00027
ppcoa	C00100
nad	C00003
C00894	C00894
nadh	C00004
h	C00080
C04290	C04290
amet	C00019
C20410	C20410
ahcys	C00021
amet	C00019
C00751	C00751
ahcys	C00021
C20411	C20411
C00192	C00192
h2o	C00001
ficytc	C00125
no2	C00088
focytc	C00126
h	C00080
C00192	C00192
ficytc	C00125
C00533	C00533
focytc	C00126
h	C00080
amet	C00019
C20411	C20411
ahcys	C00021
C20412	C20412
amet	C00019
C00751	C00751
ahcys	C00021
C20412	C20412
frdp	C00448
h2o	C00001
C20184	C20184
ppi	C00013
uacgam	C00043
C04006	C04006
C19761	C19761
udp	C00015
s7p	C05382
C19878	C19878
5cm2hms	C04642
nadp	C00006
h2o	C00001
5cm2hm	C04186
nadph	C00005
h	C00080
5cm2hms	C04642
nad	C00003
h2o	C00001
5cm2hm	C04186
nadh	C00004
h	C00080
3hdeACP	C04619
C04180	C04180
h2o	C00001
C11902	C11902
C20185	C20185
ppi	C00013
C00040	C00040
C04635	C04635
coa	C00010
C04756	C04756
C01760	C01760
nad	C00003
C02533	C02533
nadh	C00004
h	C00080
C04164	C04164
C00069	C00069
C06357	C06357
glc-D	C00031
C04164	C04164
etoh	C00469
C06359	C06359
glc-D	C00031
udpglcur	C00167
C08604	C08604
udp	C00015
C19762	C19762
C07282	C07282
C00030	C00030
o2	C00007
C04679	C04679
C00028	C00028
h2o	C00001
C08814	C08814
C19874	C19874
C06025	C06025
ckdo	C04121
C19875	C19875
cmp	C00055
pep	C00074
C19857	C19857
C19870	C19870
pi	C00009
C15794	C15794
C19873	C19873
C00369	C00369
tre	C01083
G13060	G13060
ckdo	C04121
G13061	G13061
cmp	C00055
C06024	C06024
atp	C00002
C19877	C19877
adp	C00008
G11160	G11160
ckdo	C04121
G13060	G13060
cmp	C00055
C19875	C19875
ckdo	C04121
C19876	C19876
cmp	C00055
C20237	C20237
C00718(n)	C00718(n)
pi	C00009
C00718(n+2)	C00718(n+2)
udpgal	C00052
C04247	C04247
udp	C00015
C04775	C04775
nh4	C00014
co2	C00011
cyan	C00177
ch4s	C00409
C03576	C03576
C03920	C03920
h2s	C00283
C05361	C05361
C05359	C05359
h	C00080
nh4	C00014
C00533	C00533
C00697	C00697
o2	C00007
accoa	C00024
C08492	C08492
C19757	C19757
coa	C00010
atp	C00002
ala-D	C00133
C00653	C00653
amp	C00020
ppi	C00013
C04260	C04260
xmp	C00655
h2o	C00001
xtsn	C01762
pi	C00009
C01109	C01109
h2o	C00001
C00651	C00651
nh4	C00014
atp	C00002
C00651	C00651
nh4	C00014
amp	C00020
ppi	C00013
C01109	C01109
udpg	C00029
C00653	C00653
udp	C00015
C04429	C04429
uacgam	C00043
C00653	C00653
udp	C00015
C04667	C04667
C00652	C00652
h2o	C00001
C00878	C00878
C00652	C00652
o2	C00007
C06316	C06316
h2o2	C00027
pprdn	C06181
C00423	C00423
C10171	C10171
pprdn	C06181
C00423	C00423
C00512	C00512
C10157	C10157
coa	C00010
C10783	C10783
C10763	C10763
15dap	C01672
C10772	C10772
nac	C00253
C16671	C16671
C06178	C06178
C06521	C06521
C10157	C10157
C07475	C07475
C02355	C02355
h2o	C00001
C01368	C01368
C06178	C06178
C11359	C11359
C06178	C06178
C12448	C12448
C20265	C20265
C06246	C06246
h2o	C00001
C05819	C05819
C06247	C06247
co2	C00011
o2	C00007
C19758	C19758
pi	C00009
C00507	C00507
gal1p	C00446
C04089	C04089
C17328	C17328
C20264	C20264
nadp	C00006
6pthp	C03684
nadph	C00005
h	C00080
dmpp	C00235
ipdp	C00129
ppi	C00013
C19760	C19760
succ	C00042
C00028	C00028
fum	C00122
C00030	C00030
sucglu	C05931
h2o	C00001
glu-L	C00025
succ	C00042
succoa	C00091
acac	C00164
succ	C00042
aacoa	C00332
uacgam	C00043
C03021	C03021
udp	C00015
C04375	C04375
utp	C00075
C04501	C04501
ppi	C00013
uacgam	C00043
uacgam	C00043
h2o	C00001
C00645	C00645
udp	C00015
uacgam	C00043
uacgala	C00203
uacgam	C00043
uacgala	C00203
C00623	C00623
h2o	C00001
C00116	C00116
pi	C00009
C11554	C11554
h2o	C00001
C04549	C04549
pi	C00009
C15524	C15524
h2o	C00001
benz	C02137
coa	C00010
C15560	C15560
h2o	C00001
coa	C00010
C04483	C04483
C01794	C01794
h2o	C00001
C00695	C00695
coa	C00010
C02520	C02520
h2o	C00001
C00911	C00911
pi	C00009
C00798	C00798
C00209	C00209
C00058	C00058
C00313	C00313
C04230	C04230
h2o	C00001
g3pc	C00670
C00060	C00060
C06741	C06741
h2o	C00001
C01494	C01494
C00420	C00420
C01885	C01885
h2o	C00001
C00116	C00116
C00060	C00060
C11963	C11963
amet	C00019
C11964	C11964
ahcys	C00021
C11955	C11955
amet	C00019
C11956	C11956
ahcys	C00021
C11978	C11978
nadph	C00005
h	C00080
C11979	C11979
nadp	C00006
C11970	C11970
nadph	C00005
h	C00080
C11971	C11971
nadp	C00006
C01054	C01054
C08615	C08615
C11961	C11961
nadph	C00005
o2	C00007
C11962	C11962
nadp	C00006
h2o	C00001
C11979	C11979
amet	C00019
C11980	C11980
ahcys	C00021
C11971	C11971
amet	C00019
C11972	C11972
ahcys	C00021
C11962	C11962
nadph	C00005
h	C00080
C11963	C11963
nadp	C00006
C11954	C11954
nadph	C00005
h	C00080
C11955	C11955
nadp	C00006
C00473	C00473
C00899	C00899
C02588	C02588
h2o	C00001
C00473	C00473
C00249	C00249
C20265	C20265
C00265	C00265
mqn8	C00828
C01119	C01119
h2o	C00001
C00530	C00530
o2	C00007
C00472	C00472
h2o	C00001
C00714	C00714
h2o	C00001
C00132	C00132
C00470	C00470
C00470	C00470
C06118	C06118
C00470	C00470
C00470	C00470
h2o	C00001
C02273	C02273
C00470	C00470
C00154	C00154
C00473	C00473
coa	C00010
C02588	C02588
C00040	C00040
C00473	C00473
coa	C00010
C02075	C02075
C00185	C00185
C15602	C15602
C01093	C01093
C15603	C15603
C15602	C15602
nadph	C00005
h	C00080
C05309	C05309
nadp	C00006
C02370	C02370
C06648	C06648
h2o	C00001
C04785	C04785
C16311	C16311
C16310	C16310
C04785	C04785
C16319	C16319
h2o	C00001
C16311	C16311
C16309	C16309
